DOMAINVALUE	STRATUM	PROGR	REG	X1	X2	X3	X4	X5	X6	ID	Y1	Y2	Y3	Y4	LABEL
1	8*3*2*2*2*1	275	1	8	3	2	2	2	1	Nendaz	1321	1454	1731	844	8
1	9*1*1*1*1*1	239	1	9	1	1	1	1	1	Chavannes-pres-Renens	1434	2314	1751	564	12
1	9*1*1*1*1*2	209	1	9	1	1	1	1	2	Crissier	1689	2282	2005	601	8
1	9*1*1*1*2*1	220	1	9	1	1	1	2	1	Collonge-Bellerive	1698	1515	2206	925	13
1	9*1*1*1*2*2	201	1	9	1	1	1	2	2	Plan-les-Ouates	1903	1867	2314	720	9
1	9*2*1*1*1*3	211	1	9	2	1	1	1	3	Visp	1532	1891	2143	984	7
1	9*2*1*3*1*1	241	1	9	2	1	3	1	1	Zermatt	1277	2522	1682	507	6
1	9*2*2*1*2*3	253	1	9	2	2	1	2	3	Collombey-Muraz	1642	1799	1779	475	12
1	9*3*2*2*2*2	227	1	9	3	2	2	2	2	Conthey	1513	1673	2147	928	12
1	9*3*2*3*2*1	213	1	9	3	2	3	2	1	Bagnes	1449	2076	1995	1016	3
1	9*3*3*2*2*1	228	1	9	3	3	2	2	1	Ollon	1920	1461	1944	932	8
1	9*3*3*2*2*2	243	1	9	3	3	2	2	2	Bex	1520	1538	1922	993	13
2	1*1*1*1*1*1	2508	2	1	1	1	1	1	1	Balm bei Gunsberg	49	43	87	17	1
2	1*1*1*1*1*1	2562	2	1	1	1	1	1	1	Fiaugeres	42	58	46	27	1
2	1*1*1*1*1*1	2530	2	1	1	1	1	1	1	Gossliwil	47	52	57	32	1
2	1*1*1*1*1*1	2183	2	1	1	1	1	1	1	Corbieres	80	81	137	43	1
2	1*1*1*1*1*1	2278	2	1	1	1	1	1	1	Guschelmuth	100	73	92	28	1
2	1*1*1*1*1*1	2506	2	1	1	1	1	1	1	Reisiswil	55	57	51	34	1
2	1*1*1*1*1*1	2723	2	1	1	1	1	1	1	Balm bei Messen	35	23	36	15	1
2	1*1*1*1*1*1	2492	2	1	1	1	1	1	1	Autavaux	67	65	44	25	1
2	1*1*1*1*1*1	2626	2	1	1	1	1	1	1	Granges-de-Vesin	43	47	42	15	1
2	1*1*1*1*1*1	2682	2	1	1	1	1	1	1	Morens (FR)	31	36	42	14	1
2	1*1*1*1*1*1	2570	2	1	1	1	1	1	1	Willadingen	28	47	70	26	1
2	1*1*1*1*1*1	2142	2	1	1	1	1	1	1	Eschert	80	103	103	70	1
2	1*1*1*1*1*1	2541	2	1	1	1	1	1	1	Ferpicloz	43	47	64	29	1
2	1*1*1*1*1*1	2220	2	1	1	1	1	1	1	Epsach	90	78	100	54	1
2	1*1*1*1*1*1	2439	2	1	1	1	1	1	1	Grattavache	67	78	57	23	1
2	1*1*1*1*1*1	2265	2	1	1	1	1	1	1	Orsonnens	78	96	88	40	1
2	1*1*1*1*1*1	2140	2	1	1	1	1	1	1	Hagneck	87	86	128	56	1
2	1*1*1*1*1*1	2196	2	1	1	1	1	1	1	Loveresse	89	90	104	50	1
2	1*1*1*1*1*1	2138	2	1	1	1	1	1	1	Etzelkofen	94	92	122	50	1
2	1*1*1*1*1*1	2704	2	1	1	1	1	1	1	Gutenburg	20	35	44	16	1
2	1*1*1*1*1*1	2358	2	1	1	1	1	1	1	Villarlod	80	77	76	23	1
2	1*1*1*1*1*1	2194	2	1	1	1	1	1	1	Kyburg-Buchegg	97	81	111	44	1
2	1*1*1*1*1*1	2384	2	1	1	1	1	1	1	Hessigkofen	76	74	70	28	1
2	1*1*1*1*1*1	2304	2	1	1	1	1	1	1	Botterens	74	91	86	28	1
2	1*1*1*1*1*1	2621	2	1	1	1	1	1	1	Estavayer-le-Gibloux	48	39	41	22	1
2	1*1*1*1*1*1	2297	2	1	1	1	1	1	1	Gempenach	87	79	88	27	1
2	1*1*1*1*1*1	2217	2	1	1	1	1	1	1	Middes	66	96	114	51	1
2	1*1*1*1*1*1	2187	2	1	1	1	1	1	1	Forel (FR)	106	84	114	35	1
2	1*1*1*1*1*1	2314	2	1	1	1	1	1	1	Le Bry	69	88	87	30	1
2	1*1*1*1*1*1	2610	2	1	1	1	1	1	1	Buchslen	34	46	56	18	1
2	1*1*1*1*1*1	2167	2	1	1	1	1	1	1	Langenbuhl	89	118	86	53	1
2	1*1*1*1*1*1	2837	2	1	1	1	1	1	1	Scheunen	10	20	19	8	1
2	1*1*1*1*1*1	2357	2	1	1	1	1	1	1	Romanens	81	68	69	38	1
2	1*1*1*1*1*1	2372	2	1	1	1	1	1	1	Portalban	55	61	98	37	1
2	1*1*1*1*1*1	2399	2	1	1	1	1	1	1	Kuttigkofen	62	62	85	31	1
2	1*1*1*1*1*1	2127	2	1	1	1	1	1	1	Lully (FR)	100	97	129	37	1
2	1*1*1*1*1*1	2213	2	1	1	1	1	1	1	Muhledorf (SO)	103	77	110	38	1
2	1*1*1*1*1*1	2148	2	1	1	1	1	1	1	La Joux (FR)	103	83	112	56	1
2	1*1*1*1*1*1	2189	2	1	1	1	1	1	1	Tagertschi	93	96	116	31	1
2	1*1*1*1*1*1	2554	2	1	1	1	1	1	1	Gillarens	54	49	50	24	1
2	1*1*1*1*1*1	2135	2	1	1	1	1	1	1	Wileroltigen	118	98	90	53	1
2	1*1*1*1*1*1	2650	2	1	1	1	1	1	1	Damvant	31	34	29	42	1
2	1*1*1*1*1*1	2623	2	1	1	1	1	1	1	Epauvillers	32	31	54	32	1
2	1*1*1*1*1*1	2341	2	1	1	1	1	1	1	Oberstocken	68	90	69	36	1
2	1*1*1*1*1*1	2746	2	1	1	1	1	1	1	La Chaux-des-Breuleux	27	31	33	7	1
2	1*1*1*1*1*1	2181	2	1	1	1	1	1	1	Niederried bei Interlaken	87	80	120	55	1
2	1*1*1*1*1*1	2141	2	1	1	1	1	1	1	Villariaz	125	86	106	40	1
2	1*1*1*1*1*1	2548	2	1	1	1	1	1	1	Aetigkofen	52	47	57	23	1
2	1*1*1*1*1*1	2389	2	1	1	1	1	1	1	Chavannes-sous-Orsonnens	65	74	80	26	1
2	1*1*1*1*1*1	2629	2	1	1	1	1	1	1	Sevaz	33	52	45	15	1
2	1*1*1*1*1*1	2469	2	1	1	1	1	1	1	Niederosch	47	71	60	32	1
2	1*1*1*1*1*1	2146	2	1	1	1	1	1	1	Niederwil (SO)	97	81	131	45	1
2	1*1*1*1*1*1	2216	2	1	1	1	1	1	1	Torny-le-Grand	102	89	98	38	1
2	1*1*1*1*1*1	2230	2	1	1	1	1	1	1	Rothenbach bei Herzogenbuchsee	76	80	115	48	1
2	1*1*1*1*1*1	2137	2	1	1	1	1	1	1	Darligen	77	84	132	66	1
2	1*1*1*1*1*1	2272	2	1	1	1	1	1	1	Menieres	80	94	79	44	1
2	1*1*1*1*1*1	2556	2	1	1	1	1	1	1	Unterramsern	56	54	50	15	1
2	1*1*1*1*1*1	2598	2	1	1	1	1	1	1	Bangerten	33	49	57	19	1
2	1*1*1*1*1*1	2397	2	1	1	1	1	1	1	Wanzwil	51	65	93	32	1
2	1*1*1*1*1*1	2882	2	1	1	1	1	1	1	Monible	5	13	15	2	1
2	1*1*1*1*1*1	2277	2	1	1	1	1	1	1	Nuvilly	81	79	91	43	1
2	1*1*1*1*1*1	2348	2	1	1	1	1	1	1	Hermrigen	53	62	98	47	1
2	1*1*1*1*1*1	2480	2	1	1	1	1	1	1	Chatel-sur-Montsalvens	48	61	66	30	1
2	1*1*1*1*1*1	2280	2	1	1	1	1	1	1	Courchavon	89	75	78	51	1
2	1*1*1*1*1*1	2281	2	1	1	1	1	1	1	Kirchenthurnen	51	65	114	62	1
2	1*1*1*1*1*1	2390	2	1	1	1	1	1	1	Mulchi	63	74	76	32	1
2	1*1*1*1*1*1	2728	2	1	1	1	1	1	1	Cormagens	30	27	36	14	1
2	1*1*1*1*1*1	2635	2	1	1	1	1	1	1	Steinhof	49	24	45	25	1
2	1*1*1*1*1*1	2690	2	1	1	1	1	1	1	Zenauva	35	26	50	10	1
2	1*1*1*1*1*1	2771	2	1	1	1	1	1	1	Montenol	27	25	17	16	1
2	1*1*1*1*1*1	2408	2	1	1	1	1	1	1	Berlens	84	67	67	19	1
2	1*1*1*1*1*1	2288	2	1	1	1	1	1	1	Biezwil	68	68	116	37	1
2	1*1*1*1*1*1	2249	2	1	1	1	1	1	1	Graben	84	89	84	52	1
2	1*1*1*1*1*1	2856	2	1	1	1	1	1	1	La Magne	19	15	9	5	1
2	1*1*1*1*1*1	2560	2	1	1	1	1	1	1	Montet (Glane)	46	47	57	23	1
2	1*1*1*1*1*1	2413	2	1	1	1	1	1	1	Rueyres-les-Pres	64	61	85	25	1
2	1*1*1*1*1*1	2617	2	1	1	1	1	1	1	Besencens	44	37	45	25	1
2	1*1*1*1*1*1	2538	2	1	1	1	1	1	1	Muhledorf (BE)	37	52	72	22	1
2	1*1*1*1*1*1	2700	2	1	1	1	1	1	1	Mont-Tramelan	30	27	40	19	1
2	1*1*1*1*1*1	2377	2	1	1	1	1	1	1	Gelterfingen	46	64	89	51	1
2	1*1*1*1*1*1	2418	2	1	1	1	1	1	1	Sommentier	68	63	63	40	1
2	1*1*1*1*1*1	2782	2	1	1	1	1	1	1	Pleujouse	16	21	32	11	1
2	1*1*1*1*1*1	2299	2	1	1	1	1	1	1	Wachseldorn	71	82	78	50	1
2	1*1*1*1*1*1	2300	2	1	1	1	1	1	1	La Corbaz	94	81	85	21	1
2	1*1*1*1*1*1	2664	2	1	1	1	1	1	1	Les Enfers	48	34	39	9	1
2	1*1*1*1*1*1	2343	2	1	1	1	1	1	1	Rueyres-Saint-Laurent	70	69	95	28	1
2	1*1*1*1*1*1	2666	2	1	1	1	1	1	1	Ederswiler	22	31	53	23	1
2	1*1*1*1*1*1	2748	2	1	1	1	1	1	1	Wiggiswil	18	46	21	12	1
2	1*1*1*1*1*1	2707	2	1	1	1	1	1	1	Sornetan	33	31	41	8	1
2	1*1*1*1*1*1	2185	2	1	1	1	1	1	1	Vuarmarens	91	97	110	41	1
2	1*1*1*1*1*1	2549	2	1	1	1	1	1	1	Lurtigen	48	45	67	19	1
2	1*1*1*1*1*1	2793	2	1	1	1	1	1	1	Villarsel-sur-Marly	27	26	14	7	1
2	1*1*1*1*1*1	2551	2	1	1	1	1	1	1	Auboranges	48	58	58	15	1
2	1*1*1*1*1*1	2310	2	1	1	1	1	1	1	Bouloz	86	66	86	38	1
2	1*1*1*1*1*1	2351	2	1	1	1	1	1	1	Courlevon	65	66	89	39	1
2	1*1*1*1*1*1	2392	2	1	1	1	1	1	1	Progens	72	78	72	23	1
2	1*1*1*1*1*1	2394	2	1	1	1	1	1	1	Villarsel-le-Gibloux	79	76	62	27	1
2	1*1*1*1*1*1	2313	2	1	1	1	1	1	1	Chatillon (FR)	71	78	87	38	1
2	1*1*1*1*1*1	2436	2	1	1	1	1	1	1	Pohlern	47	66	76	37	1
2	1*1*1*1*1*1	2316	2	1	1	1	1	1	1	Niederried bei Kallnach	58	76	103	35	1
2	1*1*1*1*1*1	2681	2	1	1	1	1	1	1	Estevenens	32	40	36	15	1
2	1*1*1*1*1*1	2236	2	1	1	1	1	1	1	Aeschlen	91	94	94	38	1
2	1*1*1*1*1*1	2520	2	1	1	1	1	1	1	Vaumarcus	49	44	73	25	1
2	1*1*1*1*1*1	2320	2	1	1	1	1	1	1	Sorvilier	57	83	78	54	1
2	1*1*1*1*1*1	2200	2	1	1	1	1	1	1	Zielebach	69	86	122	54	1
2	1*1*1*1*1*1	2607	2	1	1	1	1	1	1	Frasses	34	51	45	24	1
2	1*1*1*1*1*1	2403	2	1	1	1	1	1	1	Walliswil bei Niederbipp	43	52	96	48	1
2	1*1*1*1*1*1	2567	2	1	1	1	1	1	1	Vuissens	50	44	53	24	1
2	1*1*1*1*1*1	2850	2	1	1	1	1	1	1	Les Ecasseys	19	15	10	6	1
2	1*1*1*1*1*1	2447	2	1	1	1	1	1	1	Bibern (SO)	61	59	65	37	1
2	1*1*1*1*1*1	2448	2	1	1	1	1	1	1	Maules	65	53	86	18	1
2	1*1*1*1*1*1	2207	2	1	1	1	1	1	1	Neirivue	72	99	104	54	1
2	1*1*1*1*1*1	2329	2	1	1	1	1	1	1	Font	64	70	96	37	1
2	1*1*1*1*1*1	2208	2	1	1	1	1	1	1	Belprahon	80	74	125	49	1
2	1*1*1*1*1*1	2250	2	1	1	1	1	1	1	Forst	96	76	85	52	1
2	1*1*1*1*1*1	2452	2	1	1	1	1	1	1	Farnern	51	66	65	39	1
2	1*1*1*1*1*1	2454	2	1	1	1	1	1	1	Fresens	50	51	54	63	1
2	1*1*1*1*1*1	2819	2	1	1	1	1	1	1	Chapelle (Broye)	18	16	17	13	1
2	1*1*1*1*1*1	2619	2	1	1	1	1	1	1	Champoz	56	38	43	14	1
2	1*1*1*1*1*1	2821	2	1	1	1	1	1	1	Prevondavaux	17	23	18	5	1
2	1*1*1*1*1*1	2337	2	1	1	1	1	1	1	Saulcy	84	66	66	48	1
2	1*1*1*1*1*1	2459	2	1	1	1	1	1	1	Villarvolard	57	56	74	28	1
2	1*1*1*1*1*1	2581	2	1	1	1	1	1	1	Diemerswil	42	64	43	18	1
2	1*1*1*1*1*1	2461	2	1	1	1	1	1	1	Bollodingen	56	51	76	29	1
2	1*1*1*1*1*1	2826	2	1	1	1	1	1	1	Ballmoos	24	15	10	12	1
2	1*1*1*1*1*1	2383	2	1	1	1	1	1	1	Noflen	70	90	61	27	1
2	1*1*1*1*1*1	2585	2	1	1	1	1	1	1	Saules (BE)	36	43	56	29	1
2	1*1*1*1*1*1	2425	2	1	1	1	1	1	1	Le Paquier (NE)	63	65	77	26	1
2	1*1*1*1*1*1	2155	2	1	1	1	1	1	1	Schalunen	93	114	108	35	1
2	1*1*1*1*1*1	2710	2	1	1	1	1	1	1	Oberosch	21	38	34	20	1
2	1*1*1*1*1*1	2711	2	1	1	1	1	1	1	Motschwil	15	39	40	18	1
2	1*1*1*1*1*1	2832	2	1	1	1	1	1	1	Meienried	17	16	20	6	1
2	1*1*1*1*1*1	2349	2	1	1	1	1	1	1	Villeneuve (FR)	68	68	82	41	1
2	1*1*1*1*1*1	2874	2	1	1	1	1	1	1	Kammersrohr	15	11	11	2	1
2	1*1*1*1*1*1	2391	2	1	1	1	1	1	1	Bussy (FR)	53	64	82	46	1
2	1*1*1*1*1*1	2714	2	1	1	1	1	1	1	Rohr (SO)	33	28	34	16	1
2	1*1*1*1*1*1	2757	2	1	1	1	1	1	1	Montmelon	22	17	33	20	1
2	1*1*1*1*1*1	2876	2	1	1	1	1	1	1	Le Peuchapatte	7	9	19	3	1
2	1*1*1*1*1*1	2476	2	1	1	1	1	1	1	Villars-sous-Mont	44	60	53	50	1
2	1*1*1*1*1*1	2518	2	1	1	1	1	1	1	Hellsau	62	57	55	19	1
2	1*1*1*1*1*1	2842	2	1	1	1	1	1	1	Kienersruti	7	19	18	8	1
2	1*1*1*1*1*1	2370	2	1	1	1	1	1	1	Essert (FR)	71	69	73	40	1
2	1*1*1*1*1*1	2721	2	1	1	1	1	1	1	Senedes	23	30	47	9	1
2	1*1*1*1*1*1	2239	2	1	1	1	1	1	1	Limpach	89	86	82	59	1
2	1*1*1*1*1*1	2361	2	1	1	1	1	1	1	Hochstetten	68	66	84	37	1
2	1*1*1*1*1*1	2283	2	1	1	1	1	1	1	Niederstocken	93	66	92	40	1
2	1*1*1*1*1*1	2242	2	1	1	1	1	1	1	Wallenried	80	83	112	39	1
2	1*1*1*1*1*1	2405	2	1	1	1	1	1	1	Surpierre	65	63	73	37	1
2	1*1*1*1*1*1	2649	2	1	1	1	1	1	1	Pierrafortscha	29	34	52	21	1
2	1*1*1*1*1*1	2527	2	1	1	1	1	1	1	Villarsiviriaux	58	48	58	25	1
2	1*1*1*1*1*1	2731	2	1	1	1	1	1	1	Villarbeney	21	34	31	19	1
2	1*1*1*1*1*1	2892	2	1	1	1	1	1	1	Rebevelier	11	9	7	3	1
2	1*1*1*1*1*1	2651	2	1	1	1	1	1	1	Rumendingen	31	54	39	12	1
2	1*1*1*1*1*1	2532	2	1	1	1	1	1	1	Reclere	56	34	61	36	1
2	1*1*1*1*1*1	2868	2	1	1	1	1	1	1	Montfavergier	17	10	12	6	1
2	1*1*1*1*1*1	2655	2	1	1	1	1	1	1	Agriswil	39	26	55	16	1
2	1*1*1*1*1*1	2373	2	1	1	1	1	1	1	Ruppoldsried	81	79	68	23	1
2	1*1*1*1*1*1	2374	2	1	1	1	1	1	1	Vuippens	73	68	72	38	1
2	1*1*1*1*1*1	2416	2	1	1	1	1	1	1	Jaberg	57	79	70	29	1
2	1*1*1*1*1*1	2497	2	1	1	1	1	1	1	Lohnstorf	54	47	62	36	1
2	1*1*1*1*1*1	2295	2	1	1	1	1	1	1	Tuscherz-Alfermee	44	69	103	67	1
2	1*1*1*1*1*1	2431	2	1	1	1	1	1	1	Cresuz	34	48	89	58	1
2	1*1*1*1*1*1	2136	2	1	1	1	1	1	1	Ulmiz	85	87	106	81	1
2	1*1*1*1*1*1	2501	2	1	1	1	1	1	1	Chapelle (Glane)	58	37	71	32	1
2	1*1*1*1*1*1	2502	2	1	1	1	1	1	1	Romont (BE)	42	54	77	24	1
2	1*1*1*1*1*1	2503	2	1	1	1	1	1	1	Teuffenthal (BE)	59	51	61	26	1
2	1*1*1*1*1*1	2504	2	1	1	1	1	1	1	Oberried (FR)	76	38	47	36	1
2	1*1*1*1*1*1	2639	2	1	1	1	1	1	1	Rocourt	32	31	49	30	1
2	1*1*1*1*1*1	2680	2	1	1	1	1	1	1	Rueyres-Treyfayes	37	31	32	24	1
2	1*1*1*1*1*1	2344	2	1	1	1	1	1	1	Schwendibach	66	82	80	34	1
2	1*1*1*1*1*1	2601	2	1	1	1	1	1	1	Esmonts	55	44	40	18	1
2	1*1*1*1*1*1	2388	2	1	1	1	1	1	1	Promasens	58	69	89	30	1
2	1*1*1*1*1*1	2267	2	1	1	1	1	1	1	Zauggenried	74	90	86	51	1
2	1*1*1*1*1*1	2672	2	1	1	1	1	1	1	Bollion	33	41	38	15	1
2	1*1*1*1*1*1	2849	2	1	1	1	1	1	1	La Neirigue	14	12	19	5	1
2	1*1*1*1*1*1	2512	2	1	1	1	1	1	1	Busswil bei Melchnau	41	52	63	39	1
2	1*1*1*1*1*1	2513	2	1	1	1	1	1	1	Russy	52	52	56	35	1
2	1*1*1*1*1*1	2528	2	1	1	1	1	1	1	Brunnenthal	50	46	65	28	1
2	1*1*1*1*1*1	2759	2	1	1	1	1	1	1	Oberramsern	20	22	29	20	1
2	1*1*1*1*1*1	2273	2	1	1	1	1	1	1	Oberhunigen	75	71	108	42	1
2	1*1*1*1*1*1	2450	2	1	1	1	1	1	1	Hautligen	58	65	63	35	1
2	1*1*1*1*1*1	2289	2	1	1	1	1	1	1	Enges	71	72	114	32	1
2	1*1*1*1*1*1	2841	2	1	1	1	1	1	1	Clavaleyres	14	10	24	5	1
2	1*1*1*1*1*1	2776	2	1	1	1	1	1	1	Autafond	27	18	28	8	1
2	1*1*1*1*1*1	2158	2	1	1	1	1	1	1	Chavannes-les-Forts	118	80	101	50	1
2	1*1*1*1*1*1	2766	2	1	1	1	1	1	1	Deisswil bei Munchenbuchsee	23	29	23	12	1
2	1*1*1*1*1*1	2524	2	1	1	1	1	1	1	Tscheppach	37	62	74	17	1
2	1*1*1*1*1*1	2833	2	1	1	1	1	1	1	Lieffrens	19	20	14	6	1
2	1*1*1*1*1*1	2324	2	1	1	1	1	1	1	Montbrelloz	84	79	81	24	1
2	1*1*1*1*1*1	2580	2	1	1	1	1	1	1	Untersteckholz	31	54	49	33	1
2	1*1*1*1*1*1	2823	2	1	1	1	1	1	1	Praratoud	23	15	15	10	1
2	1*1*1*1*1*1	2811	2	1	1	1	1	1	1	Huniken	12	15	25	15	1
2	1*1*1*1*1*1	2327	2	1	1	1	1	1	1	Vallon	74	78	76	39	1
2	1*1*1*1*1*1	2584	2	1	1	1	1	1	1	Damphreux	42	39	54	31	1
2	1*1*1*1*1*1	2342	2	1	1	1	1	1	1	Corserey	76	75	87	24	1
2	1*1*1*1*1*1	2720	2	1	1	1	1	1	1	Chesopelloz	34	30	31	14	1
2	1*1*1*1*1*1	2800	2	1	1	1	1	1	1	Bionnens	19	22	20	10	1
2	1*1*1*1*1*1	2656	2	1	1	1	1	1	1	Fregiecourt	35	30	44	24	1
2	1*1*1*1*1*1	2578	2	1	1	1	1	1	1	Hersiwil	49	44	51	24	1
2	1*1*1*1*1*1	2779	2	1	1	1	1	1	1	Epiquerez	27	16	27	11	1
2	1*1*1*1*1*1	2685	2	1	1	1	1	1	1	Mossel	24	39	36	23	1
2	1*1*1*1*1*1	2888	2	1	1	1	1	1	1	Roche-d'Or	10	5	11	7	1
2	1*1*1*1*1*1	2201	2	1	1	1	1	1	1	Eppenberg-Woschnau	72	91	127	41	1
2	1*1*1*1*1*1	2846	2	1	1	1	1	1	1	Berken	10	14	16	11	1
2	1*1*1*1*1*1	2784	2	1	1	1	1	1	1	Seehof	31	25	14	9	1
2	1*1*1*1*1*1	2583	2	1	1	1	1	1	1	Pont (Veveyse)	50	50	44	22	1
2	1*1*1*1*1*1	2406	2	1	1	1	1	1	1	Gurbru	55	61	87	35	1
2	1*1*1*1*1*1	2558	2	1	1	1	1	1	1	Wolfisberg	43	43	61	27	1
2	1*1*1*1*1*1	2814	2	1	1	1	1	1	1	Vellerat	14	22	26	4	1
2	1*1*1*1*1*1	2396	2	1	1	1	1	1	1	Vesin	75	63	74	30	1
2	1*1*1*1*1*1	2315	2	1	1	1	1	1	1	Aetingen	71	74	74	54	1
2	1*1*1*1*1*1	2306	2	1	1	1	1	1	1	Oeschenbach	81	67	84	47	1
2	1*1*1*1*1*1	2792	2	1	1	1	1	1	1	Engollon	13	25	21	15	1
2	1*1*1*1*1*1	2335	2	1	1	1	1	1	1	Hauenstein-Ifenthal	80	68	85	32	1
2	1*1*1*1*1*1	2604	2	1	1	1	1	1	1	Ruti bei Lyssach	39	48	50	19	1
2	1*1*1*1*1*1	2241	2	1	1	1	1	1	1	Rebeuvelier	90	92	96	36	1
2	1*1*1*1*1*1	2199	2	1	1	1	1	1	1	Golaten	87	98	102	44	1
2	1*1*1*1*1*1	2701	2	1	1	1	1	1	1	Mettembert	38	29	36	13	1
2	1*1*1*1*1*1	2434	2	1	1	1	1	1	1	Lugnez	58	57	69	43	1
2	1*1*1*1*1*1	2458	2	1	1	1	1	1	1	Asuel	55	67	63	31	1
2	1*1*1*1*1*1	2772	2	1	1	1	1	1	1	Corjolens	16	23	33	12	1
2	1*1*1*1*1*1	2812	2	1	1	1	1	1	1	Seleute	21	19	23	4	1
2	1*1*1*1*1*1	2531	2	1	1	1	1	1	1	Brugglen	46	43	72	26	1
2	1*1*1*1*1*1	2328	2	1	1	1	1	1	1	Cheiry	79	69	77	42	1
2	1*1*1*1*1*1	2602	2	1	1	1	1	1	1	Grangettes	48	32	53	24	1
2	1*1*1*1*1*1	2321	2	1	1	1	1	1	1	Prez-vers-Siviriez	87	72	73	39	1
2	1*1*1*1*1*1	2751	2	1	1	1	1	1	1	Brot-Dessous	17	26	29	23	1
2	1*1*1*1*1*1	2536	2	1	1	1	1	1	1	Montalchez	39	57	54	34	1
2	1*1*1*1*1*1	2522	2	1	1	1	1	1	1	Pontenet	48	43	65	34	1
2	1*1*1*1*1*1	2381	2	1	1	1	1	1	1	Montignez	63	59	82	45	1
2	1*1*1*1*1*1	2684	2	1	1	1	1	1	1	Chatelat	29	33	40	20	1
2	1*1*1*1*1*1	2488	2	1	1	1	1	1	1	Seiry	68	75	39	20	1
2	1*1*1*1*1*1	2844	2	1	1	1	1	1	1	Schelten	15	12	18	7	1
2	1*1*1*1*1*1	2575	2	1	1	1	1	1	1	Lovens	41	49	49	30	1
2	1*1*1*1*1*1	2333	2	1	1	1	1	1	1	Villaraboud	69	77	91	28	1
2	1*1*1*1*1*1	2482	2	1	1	1	1	1	1	Corcelles (BE)	61	42	70	32	1
2	1*1*1*1*1*1	2622	2	1	1	1	1	1	1	Greng	37	43	57	13	1
2	1*1*1*1*1*1	2332	2	1	1	1	1	1	1	Ecublens (FR)	92	57	88	29	1
2	1*1*1*1*1*1	2603	2	1	1	1	1	1	1	Beurnevesin	43	32	57	25	1
2	1*1*1*1*1*1	2737	2	1	1	1	1	1	1	Hermiswil	24	32	32	13	1
2	1*1*1*1*1*1	2722	2	1	1	1	1	1	1	Wallenbuch	33	32	34	10	1
2	1*1*1*1*1*1	2411	2	1	1	1	1	1	1	Zwieselberg	52	68	72	44	1
2	1*1*2*1*1*1	2359	2	1	1	2	1	1	1	Brot-Plamboz	70	66	95	24	2
2	1*1*2*1*1*1	2198	2	1	1	2	1	1	1	Le Chatelard	88	96	87	61	2
2	1*1*2*1*1*1	2293	2	1	1	2	1	1	1	Bourrignon	108	63	80	35	2
2	1*1*2*1*1*1	2166	2	1	1	2	1	1	1	Le Bemont (JU)	106	83	115	42	2
2	1*1*2*1*1*1	2206	2	1	1	2	1	1	1	Grandfontaine	90	73	114	53	2
2	1*2*1*1*1*1	2438	2	1	2	1	1	1	1	Les Planchettes	78	53	73	21	3
2	1*2*1*1*1*1	2464	2	1	2	1	1	1	1	Saint-Brais	61	55	64	32	3
2	1*2*1*1*1*1	2596	2	1	2	1	1	1	1	Goumois	43	59	38	18	3
2	1*2*1*1*1*1	2356	2	1	2	1	1	1	1	Les Pommerats	86	71	79	21	3
2	1*2*1*1*1*1	2534	2	1	2	1	1	1	1	Lessoc	60	36	58	30	3
2	1*2*1*1*1*1	2125	2	1	2	1	1	1	1	Boveresse	89	89	118	67	3
2	1*2*1*1*1*1	2441	2	1	2	1	1	1	1	Roches (BE)	51	68	69	37	3
2	1*2*1*1*1*1	2414	2	1	2	1	1	1	1	Soulce	62	64	68	41	3
2	1*2*1*1*1*1	2369	2	1	2	1	1	1	1	Lutschental	79	63	69	42	3
2	1*2*1*1*1*1	2773	2	1	2	1	1	1	1	Gansbrunnen	22	25	24	13	3
2	1*2*1*1*1*1	2224	2	1	2	1	1	1	1	Undervelier	90	67	99	65	3
2	1*2*1*1*1*1	2654	2	1	2	1	1	1	1	Soubey	31	36	40	29	3
2	1*2*1*1*1*1	2338	2	1	2	1	1	1	1	Gundlischwand	62	73	88	40	3
2	1*2*1*1*1*1	2659	2	1	2	1	1	1	1	Ocourt	33	35	43	21	3
2	1*2*1*1*1*1	2703	2	1	2	1	1	1	1	Souboz	26	32	41	16	3
2	1*2*1*2*1*1	2317	2	1	2	1	2	1	1	Gadmen	58	55	91	68	4
2	1*2*1*2*1*1	2371	2	1	2	1	2	1	1	Montbovon	65	39	81	67	4
2	1*2*1*2*1*1	2303	2	1	2	1	2	1	1	Estavannens	70	80	90	40	4
2	1*2*1*2*1*1	2209	2	1	2	1	2	1	1	Guttannen	78	71	122	57	4
2	1*2*1*2*1*1	2445	2	1	2	1	2	1	1	Horrenbach-Buchen	62	48	70	42	4
2	1*2*1*2*1*1	2668	2	1	2	1	2	1	1	Saxeten	44	25	37	22	4
2	1*2*2*1*1*1	2244	2	1	2	2	1	1	1	Le Cerneux-Pequignot	82	94	90	47	5
2	1*2*2*1*1*1	2233	2	1	2	2	1	1	1	Vermes	78	65	115	61	5
2	1*2*2*1*1*1	2246	2	1	2	2	1	1	1	Beinwil (SO)	86	80	112	33	5
2	1*2*2*1*1*1	2147	2	1	2	2	1	1	1	Les Bayards	88	89	118	59	5
2	1*3*1*2*1*1	2197	2	1	3	1	2	1	1	Cerniat (FR)	72	85	121	54	6
2	10*1*1*1*1*2	142	2	10	1	1	1	1	2	Zuchwil	1957	2802	2845	1318	7
2	10*1*1*1*2*2	194	2	10	1	1	1	2	2	Marly	1803	2219	2406	756	8
